subject,video_title,video_url,video_id,matched_topics,youtube_id
statistics-probability,Calculating Conditional Probability,https://www.khanacademy.org/math/statistics-probability/probability-library/conditional-probability-independence/v/calculating-conditional-probability,6xPkG2pA-TU,"conditional, conditional statements",
statistics-probability,Ck12 Org Normal Distribution Problems Qualitative Sense Of Normal Distributions,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/normal-distributions-library/v/ck12-org-normal-distribution-problems-qualitative-sense-of-normal-distributions,79duxPXpyKQ,,
statistics-probability,Box And Whisker Plot Exercise Example,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/box-whisker-plots/v/box-and-whisker-plot-exercise-example,m6xURMj2ztk,,
statistics-probability,Chi Square Distribution Introduction,https://www.khanacademy.org/math/statistics-probability/inference-categorical-data-chi-square-tests/chi-square-goodness-of-fit-tests/v/chi-square-distribution-introduction,dXB3cUGnaxQ,"square, square roots",
statistics-probability,Introduction To Residuals And Least Squares Regression,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data/regression-library/v/introduction-to-residuals-and-least-squares-regression,yMgFHbjbAW8,,
statistics-probability,Density Curves,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/density-curve/v/density-curves,PUvUQMQ7xQk,,
statistics-probability,Coin Flipping Example,https://www.khanacademy.org/math/statistics-probability/probability-library/probability-sample-spaces/v/coin-flipping-example,3UlE8gyKbkU,,
statistics-probability,Permutation Formula,https://www.khanacademy.org/math/statistics-probability/counting-permutations-and-combinations/permutation-lib/v/permutation-formula,DROZVHObeko,"distance formula, euler's formula, midpoint formula",
statistics-probability,Term Life Insurance And Death Probability,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/expected-value-lib/v/term-life-insurance-and-death-probability,NSSoMafbBqQ,,
statistics-probability,Statistics Sample Vs Population Mean,https://www.khanacademy.org/math/statistics-probability/sampling-distributions-library/sample-means/v/statistics-sample-vs-population-mean,k5EbijWu-Ss,,
statistics-probability,Confidence Interval Example,https://www.khanacademy.org/math/statistics-probability/confidence-intervals-one-sample/estimating-population-proportion/v/confidence-interval-example,SeQeYVJZ2gE,,
statistics-probability,Statistical Significance Experiment,https://www.khanacademy.org/math/statistics-probability/significance-tests-confidence-intervals-two-samples/comparing-two-means/v/statistical-significance-experiment,jLFeqQxGtOc,,
statistics-probability,Anova 1 Calculating Sst Total Sum Of Squares,https://www.khanacademy.org/math/statistics-probability/analysis-of-variance-anova-library/analysis-of-variance-anova/v/anova-1-calculating-sst-total-sum-of-squares,EFdlFoHI_0I,,
statistics-probability,U08 L1 T2 We2 Reading Line Graphs,https://www.khanacademy.org/math/statistics-probability/displaying-describing-data/more-on-data-displays/v/u08-l1-t2-we2-reading-line-graphs,36v2EXZRzUE,line,
statistics-probability,Intro Inference Slope,https://www.khanacademy.org/math/statistics-probability/advanced-regression-inference-transforming/inference-on-slope/v/intro-inference-slope,Pzglbt9_xCI,slope,
statistics-probability,Correlation Coefficient Intuition Examples,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data/scatterplots-and-correlation/v/correlation-coefficient-intuition-examples,-Y-M9aD_ccQ,,
statistics-probability,Intersection And Union Of Sets,https://www.khanacademy.org/math/statistics-probability/probability-library/basic-set-ops/v/intersection-and-union-of-sets,jAfNg3ylZAI,,
statistics-probability,Compound Sample Spaces,https://www.khanacademy.org/math/statistics-probability/probability-library/multiplication-rule-independent/v/compound-sample-spaces,PR-A3UAO7_0,,
statistics-probability,Probability Using Combinations,https://www.khanacademy.org/math/statistics-probability/counting-permutations-and-combinations/combinatorics-probability/v/probability-using-combinations,Xqfcy1rqMbI,,
statistics-probability,Calculating Interquartile Range Iqr,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/interquartile-range-iqr/v/calculating-interquartile-range-iqr,qLYYHWYr8xI,,
statistics-probability,Sample Variance,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/variance-standard-deviation-sample/v/sample-variance,iHXdzfF7UEs,scalene triangle,
statistics-probability,Introduction To T Statistics,https://www.khanacademy.org/math/statistics-probability/confidence-intervals-one-sample/estimating-population-mean/v/introduction-to-t-statistics,a2rd4Qy8yNI,mathematical induction,
statistics-probability,Tree Diagram To Count Outcomes,https://www.khanacademy.org/math/statistics-probability/counting-permutations-and-combinations/counting-principle-factorial/v/tree-diagram-to-count-outcomes,Zxvc6iPKdec,,
statistics-probability,Ways To Represent Data,https://www.khanacademy.org/math/statistics-probability/displaying-describing-data/quantitative-data-graphs/v/ways-to-represent-data,0ZKtsUkrgFQ,,
statistics-probability,Random Variables,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/random-variables-discrete/v/random-variables,3v9w79NhsfI,,
statistics-probability,Probability Decisions,https://www.khanacademy.org/math/statistics-probability/designing-studies/sampling-methods-stats/v/probability-decisions,vst006REeTQ,,
statistics-probability,Statistics Intro Mean Median And Mode,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/mean-median-basics/v/statistics-intro-mean-median-and-mode,h8EYEJ32oQ8,,
statistics-probability,Calculating Percentile,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/percentiles/v/calculating-percentile,Ngyt8Q5tWkU,percent change,
statistics-probability,Confidence Intervals And Margin Of Error,https://www.khanacademy.org/math/statistics-probability/confidence-intervals-one-sample/introduction-to-confidence-intervals/v/confidence-intervals-and-margin-of-error,hlM7zdf7zwU,,
statistics-probability,Introduction To Sampling Distributions,https://www.khanacademy.org/math/statistics-probability/sampling-distributions-library/what-is-a-sampling-distribution/v/introduction-to-sampling-distributions,z0Ry_3_qhDw,,
statistics-probability,Understanding Statistical Questions,https://www.khanacademy.org/math/statistics-probability/designing-studies/statistics-overview/v/understanding-statistical-questions,OjzfQDFf7Uk,,
statistics-probability,Constructing Hypotheses For A Significance Test,https://www.khanacademy.org/math/statistics-probability/significance-tests-one-sample/tests-about-population-proportion/v/constructing-hypotheses-for-a-significance-test,8MJvK26PwSo,,
statistics-probability,Probability With Playing Cards And Venn Diagrams,https://www.khanacademy.org/math/statistics-probability/probability-library/addition-rule-lib/v/probability-with-playing-cards-and-venn-diagrams,obZzOq_wSCg,,
statistics-probability,Identifying Individuals Variables And Categorical Variables In A Data Set,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/v/identifying-individuals-variables-and-categorical-variables-in-a-data-set,EqeVXI4WNHM,,
statistics-probability,Probability Density Functions,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/random-variables-continuous/v/probability-density-functions,Fvi9A_tEmXQ,"circular functions, reciprocal trig functions",
statistics-probability,Introduction To The Normal Distribution,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/more-on-normal-distributions/v/introduction-to-the-normal-distribution,hgtMWR3TFnY,,
statistics-probability,How Parameters Change As Data Is Shifted And Scaled,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/v/how-parameters-change-as-data-is-shifted-and-scaled,JFlI4Vxtzxo,"change in x, change in y, percent change",
statistics-probability,Reasonable Samples,https://www.khanacademy.org/math/statistics-probability/designing-studies/sampling-and-surveys/v/reasonable-samples,aKAw-DyZa6g,,
statistics-probability,Two Way Frequency Tables And Venn Diagrams,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/v/two-way-frequency-tables-and-venn-diagrams,l5MrtV7ZN88,truth tables,
statistics-probability,Introduction To Experiment Design,https://www.khanacademy.org/math/statistics-probability/designing-studies/experiments-stats-library/v/introduction-to-experiment-design,DaBq0naj0YY,,
statistics-probability,Binomial Variables,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/binomial-random-variables/v/binomial-variables,yUDFir8oYl8,,
statistics-probability,Fitting A Line To Data,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data/introduction-to-trend-lines/v/fitting-a-line-to-data,OhUkMQtBGmE,"equation of a line, line",
statistics-probability,Comparing Models To Fit Data,https://www.khanacademy.org/math/statistics-probability/advanced-regression-inference-transforming/nonlinear-regression/v/comparing-models-to-fit-data,2EwTHdg-xgw,,
statistics-probability,Poisson Process 1,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/poisson-distribution/v/poisson-process-1,3z-M6sbGIZ0,,
statistics-probability,Comparing Population Proportions 1,https://www.khanacademy.org/math/statistics-probability/significance-tests-confidence-intervals-two-samples/comparing-two-proportions/v/comparing-population-proportions-1,a1Ye5RcWOqg,"proportions, solving proportions",
statistics-probability,Range Variance And Standard Deviation As Measures Of Dispersion,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/variance-standard-deviation-population/v/range-variance-and-standard-deviation-as-measures-of-dispersion,E4HAYd0QnRc,standard form,
statistics-probability,Types Of Statistical Studies,https://www.khanacademy.org/math/statistics-probability/designing-studies/types-studies-experimental-observational/v/types-of-statistical-studies,SaP1O0i1bdc,,
statistics-probability,Marginal Distribution And Conditional Distribution,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/distributions-in-two-way-tables/v/marginal-distribution-and-conditional-distribution,Iw9fEYIpPMA,"conditional, conditional statements",
statistics-probability,Mean And Variance Of Bernoulli Distribution Example,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/binomial-mean-standard-dev-formulas/v/mean-and-variance-of-bernoulli-distribution-example,O8vB1eInP_8,,
statistics-probability,Hypothesis Testing And P Values,https://www.khanacademy.org/math/statistics-probability/significance-tests-one-sample/more-significance-testing-videos/v/hypothesis-testing-and-p-values,-FtlH4svqx4,hypothesis,
statistics-probability,Basic Probability,https://www.khanacademy.org/math/statistics-probability/probability-library/basic-theoretical-probability/v/basic-probability,uzkc-qNVoOk,,
statistics-probability,Ck12 Org Normal Distribution Problems Z Score,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/z-scores/v/ck12-org-normal-distribution-problems-z-score,Wp2nVIzBsE8,,
statistics-probability,Impact Of Scaling And Shifting Random Variables,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/transforming-random-variable/v/impact-of-scaling-and-shifting-random-variables,fx3TtExi9e8,,
statistics-probability,Residual Plots,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data/assessing-the-fit-in-least-squares-regression/v/residual-plots,VamMrPZ-8fc,regular polygons,
statistics-probability,Writing Hypotheses For Significance Test About Means,https://www.khanacademy.org/math/statistics-probability/significance-tests-one-sample/tests-about-population-mean/v/writing-hypotheses-for-significance-test-about-means,89Dp9Xq4eaA,,
statistics-probability,Range And Mid Range,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/other-measures-of-spread/v/range-and-mid-range,7DtWXEPB_AI,"median of a triangle, triangle angle sum",
statistics-probability,Simple Hypothesis Testing,https://www.khanacademy.org/math/statistics-probability/significance-tests-one-sample/idea-of-significance-tests/v/simple-hypothesis-testing,5D1gV37bKXY,hypothesis,
ap-calculus-ab,Flow Chart Of Limit Strategies,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-7/v/flow-chart-of-limit-strategies,ZaLw1cunN3s,,
ap-calculus-ab,Differentiability Implies Continuity,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-diff-1-optional/v/differentiability-implies-continuity,eytyVWA5ZQs,,
ap-calculus-ab,Introduction To Infinite Limits,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-14/v/introduction-to-infinite-limits,WS-76fFFICY,,
ap-calculus-ab,Chain Rule Introduction,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-1a/v/chain-rule-introduction,0T0QrHO56qg,,
ap-calculus-ab,Calculus Derivatives 1 New Hd Version,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-2/v/calculus-derivatives-1-new-hd-version,ANyVpMS3HL4,,
ap-calculus-ab,Derivative Inverse Sine,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-4/v/derivative-inverse-sine,yIQUhXa-n-M,"inverse, sine",
ap-calculus-ab,Derivative Properties And Polynomial Derivatives,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-6a/v/derivative-properties-and-polynomial-derivatives,mzOBlH32qdk,properties of exponents,
